,PM10_CONC_0,PM2_5_CONC_0,O3_0,NO2_0,CO_0,SO2_0,PM10_AQI_0,PM2_5_AQI_0,PM10_CONC_1,PM2_5_CONC_1,O3_1,NO2_1,CO_1,SO2_1,PM10_AQI_1,PM2_5_AQI_1,PM10_CONC_2,PM2_5_CONC_2,O3_2,NO2_2,CO_2,SO2_2,PM10_AQI_2,PM2_5_AQI_2,PM10_CONC_3,PM2_5_CONC_3,O3_3,NO2_3,CO_3,SO2_3,PM10_AQI_3,PM2_5_AQI_3,PM10_CONC_4,PM2_5_CONC_4,O3_4,NO2_4,CO_4,SO2_4,PM10_AQI_4,PM2_5_AQI_4,PM10_CONC_5,PM2_5_CONC_5,O3_5,NO2_5,CO_5,SO2_5,PM10_AQI_5,PM2_5_AQI_5,PM10_CONC_6,PM2_5_CONC_6,O3_6,NO2_6,CO_6,SO2_6,PM10_AQI_6,PM2_5_AQI_6,PM10_CONC_7,PM2_5_CONC_7,O3_7,NO2_7,CO_7,SO2_7,PM10_AQI_7,PM2_5_AQI_7,PM10_CONC_8,PM2_5_CONC_8,O3_8,NO2_8,CO_8,SO2_8,PM10_AQI_8,PM2_5_AQI_8,PM10_CONC_9,PM2_5_CONC_9,O3_9,NO2_9,CO_9,SO2_9,PM10_AQI_9,PM2_5_AQI_9,PM10_CONC_10,PM2_5_CONC_10,O3_10,NO2_10,CO_10,SO2_10,PM10_AQI_10,PM2_5_AQI_10,PM10_CONC_11,PM2_5_CONC_11,O3_11,NO2_11,CO_11,SO2_11,PM10_AQI_11,PM2_5_AQI_11,PM10_CONC_12,PM2_5_CONC_12,O3_12,NO2_12,CO_12,SO2_12,PM10_AQI_12,PM2_5_AQI_12,PM10_CONC_13,PM2_5_CONC_13,O3_13,NO2_13,CO_13,SO2_13,PM10_AQI_13,PM2_5_AQI_13,PM10_CONC_14,PM2_5_CONC_14,O3_14,NO2_14,CO_14,SO2_14,PM10_AQI_14,PM2_5_AQI_14,PM10_CONC_15,PM2_5_CONC_15,O3_15,NO2_15,CO_15,SO2_15,PM10_AQI_15,PM2_5_AQI_15,PM10_CONC_16,PM2_5_CONC_16,O3_16,NO2_16,CO_16,SO2_16,PM10_AQI_16,PM2_5_AQI_16,PM10_CONC_17,PM2_5_CONC_17,O3_17,NO2_17,CO_17,SO2_17,PM10_AQI_17,PM2_5_AQI_17,PM10_CONC_18,PM2_5_CONC_18,O3_18,NO2_18,CO_18,SO2_18,PM10_AQI_18,PM2_5_AQI_18,PM10_CONC_19,PM2_5_CONC_19,O3_19,NO2_19,CO_19,SO2_19,PM10_AQI_19,PM2_5_AQI_19,PM10_CONC_20,PM2_5_CONC_20,O3_20,NO2_20,CO_20,SO2_20,PM10_AQI_20,PM2_5_AQI_20,PM10_CONC_21,PM2_5_CONC_21,O3_21,NO2_21,CO_21,SO2_21,PM10_AQI_21,PM2_5_AQI_21,PM10_CONC_22,PM2_5_CONC_22,O3_22,NO2_22,CO_22,SO2_22,PM10_AQI_22,PM2_5_AQI_22,PM10_CONC_23,PM2_5_CONC_23,O3_23,NO2_23,CO_23,SO2_23,PM10_AQI_23,PM2_5_AQI_23,PM10_CONC_24,PM2_5_CONC_24,O3_24,NO2_24,CO_24,SO2_24,PM10_AQI_24,PM2_5_AQI_24,PM10_CONC_25,PM2_5_CONC_25,O3_25,NO2_25,CO_25,SO2_25,PM10_AQI_25,PM2_5_AQI_25,PM10_DAY_AVE,PM2_5_DAY_AVE,O3_DAY_AVE,NO2_DAY_AVE,CO_DAY_AVE,SO2_DAY_AVE,FISH_TOT_PRICE_DAY,FISH_TOT_NUM_DAY,FISH_AVE_PRICE_DAY
2016-10-10,26.625,10.79166667,0.018375,0.027166667,0.391666667,0.004,24.5,43.04166667,24.66666667,10.75,0.018375,0.027166667,0.391666667,0.004,22.875,40.70833333,26.625,10.79166667,0.018375,0.027166667,0.391666667,0.004,24.5,43.04166667,21.33333333,13.75,0.017666667,0.025916667,0.341666667,0.002916667,19.79166667,53.04166667,25.29166667,12.08333333,0.0145,0.030208333,0.2875,0.003166667,23.29166667,46.66666667,24.04166667,5.083333333,0.0195,0.026458333,0.3875,0.004166667,22.20833333,21.125,27.625,11.25,0.015583333,0.033458333,0.345833333,0.003958333,25.54166667,43.04166667,28.20833333,10.75,0.018375,0.024791667,0.333333333,0.004791667,26.125,42.41666667,29.875,10.45833333,0.018875,0.027583333,0.4125,0.003916667,27.70833333,42.79166667,19.79166667,9,0.018833333,0.027416667,0.4,0.003,18.375,35.5,25.66666667,10.79166667,0.017708333,0.021,0.295833333,0.003958333,23.70833333,42.08333333,22.54166667,10.16666667,0.019791667,0.02625,0.4,0.005,20.95833333,40.41666667,28.45833333,12.08333333,0.017916667,0.028,0.375,0.005041667,26.33333333,46.58333333,29.125,9.541666667,0.0245,0.018125,0.454166667,0.003,26.91666667,37.91666667,26.83333333,10.08333333,0.020833333,0.030708333,0.458333333,0.003,24.75,40.33333333,29.16666667,12.45833333,0.012791667,0.0285,0.354166667,0.003416667,26.95833333,48.66666667,30.70833333,11.20833333,0.01875,0.02625,0.291666667,0.005,28.41666667,44.70833333,28.5,10.75,0.018458333,0.023916667,0.3125,0.004708333,26.375,43.5,21.79166667,10.79166667,0.017375,0.029583333,0.408333333,0.002833333,20.33333333,43.33333333,32,11.79166667,0.020083333,0.022,0.583333333,0.002541667,29.66666667,46.54166667,21.5,6.083333333,0.018375,0.027166667,0.391666667,0.004,19.75,25.45833333,29.25,15.45833333,0.020833333,0.035208333,0.4375,0.006083333,26.95833333,57.125,27.83333333,11.08333333,0.017333333,0.032583333,0.525,0.004,25.79166667,44.08333333,28.45833333,11.58333333,0.017625,0.029583333,0.333333333,0.003666667,26.29166667,44.70833333,26.75,11.16666667,0.018708333,0.023208333,0.5625,0.004166667,24.79166667,43.54166667,31.125,10.33333333,0.017958333,0.02625,0.366666667,0.003458333,28.91666667,41.58333333,93,167,25,27,13,5,82500,104,793.2692308
2016-10-11,42.20833333,20.83333333,0.012916667,0.042583333,0.595833333,0.00475,38.58333333,69.41666667,39.95833333,22.16666667,0.012916667,0.042583333,0.595833333,0.00475,36.66666667,72.20833333,42.20833333,20.83333333,0.012916667,0.042583333,0.595833333,0.00475,38.58333333,69.41666667,35.29166667,23.16666667,0.00975,0.04275,0.55,0.004333333,32.5,74.375,43.20833333,21.70833333,0.007125,0.049916667,0.4375,0.004083333,39.33333333,71.29166667,39.58333333,17.70833333,0.013208333,0.04375,0.5375,0.004666667,36.29166667,60.83333333,45.08333333,20.83333333,0.010833333,0.046875,0.525,0.005125,40.91666667,69.58333333,43.75,21.16666667,0.012708333,0.044416667,0.525,0.005291667,39.45833333,69.83333333,43.54166667,22,0.013125,0.043583333,0.65,0.005125,39.5,71.95833333,34.04166667,19.20833333,0.020083333,0.035791667,0.541666667,0.004083333,31,66,40.33333333,19.875,0.016458333,0.032166667,0.466666667,0.006,36.45833333,67.25,42.20833333,20.83333333,0.012916667,0.042583333,0.595833333,0.00475,38.58333333,69.41666667,39,19.75,0.015625,0.037916667,0.566666667,0.005125,35.33333333,66.58333333,42.375,15.95833333,0.016541667,0.025791667,0.545833333,0.003666667,38.25,58.125,41.5,20.29166667,0.014041667,0.049833333,0.7,0.003833333,38,68.20833333,45.95833333,22.79166667,0.009041667,0.047791667,0.5875,0.00475,41.66666667,73.83333333,43.04166667,19.83333333,0.016833333,0.035625,0.45,0.005958333,39.125,66.79166667,47.29166667,21.04166667,0.012625,0.038083333,0.6125,0.005875,42.58333333,69.83333333,35.33333333,21,0.011375,0.048,0.608333333,0.004,32.54166667,69.75,52.70833333,23.5,0.014375,0.03275,0.8875,0.0025,46.375,75.54166667,36.41666667,17.375,0.012916667,0.042791667,0.591666667,0.004625,33.66666667,61.5,43.45833333,25.125,0.014125,0.055458333,0.675,0.007375,39.70833333,78.75,46.75,19.95833333,0.013666667,0.046041667,0.708333333,0.004458333,41.66666667,67.45833333,46.625,21.58333333,0.011125,0.043666667,0.479166667,0.004416667,41.66666667,71.08333333,39.04166667,20,0.009291667,0.043958333,0.7875,0.004458333,36.08333333,67.29166667,46.54166667,20.16666667,0.008333333,0.046625,0.5125,0.004,41.75,67.83333333,74,181,27,24,10,4,208100,206,1010.194175
2016-10-12,57.08333333,30.375,0.022791667,0.027541667,0.554166667,0.004083333,49.25,90.29166667,52.66666667,31.83333333,0.022791667,0.027541667,0.554166667,0.004083333,46.25,93.66666667,57.08333333,30.375,0.022791667,0.027541667,0.554166667,0.004083333,49.25,90.29166667,46.5,31.79166667,0.019625,0.027291667,0.491666667,0.003291667,41.54166667,93.75,62.45833333,33.70833333,0.017291667,0.031083333,0.395833333,0.00375,53.33333333,97.91666667,56.79166667,31.83333333,0.028083333,0.027833333,0.545833333,0.004083333,48.95833333,93.70833333,56.45833333,31,0.017791667,0.030083333,0.5,0.005916667,48.95833333,92,61.83333333,34.29166667,0.024291667,0.0255,0.525,0.005125,51.91666667,99.20833333,60.16666667,33.45833333,0.025916667,0.026416667,0.558333333,0.003333333,51.16666667,97.125,51.41666667,30.70833333,0.026375,0.027916667,0.545833333,0.003125,45.25,91.16666667,56.20833333,29.75,0.023083333,0.0215,0.479166667,0.003041667,48.58333333,89.04166667,57.08333333,30.375,0.022791667,0.027541667,0.554166667,0.004083333,49.25,90.29166667,56.95833333,31.08333333,0.018541667,0.027416667,0.6375,0.004666667,49.08333333,90.79166667,60.875,24.75,0.027208333,0.017791667,0.508333333,0.002958333,51.70833333,77.54166667,55.79166667,30.58333333,0.022083333,0.031708333,0.645833333,0.003291667,48.58333333,90.91666667,59.41666667,28.25,0.01725,0.027583333,0.470833333,0.003958333,50.08333333,85.70833333,57.95833333,27.625,0.024083333,0.022666667,0.395833333,0.004833333,49.25,84.5,58.75,29.91666667,0.024625,0.022875,0.5,0.00525,49.79166667,88.91666667,49.66666667,29.08333333,0.0225,0.030916667,0.55,0.003416667,44.125,87.58333333,66.375,29.66666667,0.023916667,0.022708333,0.775,0.001875,55.16666667,88.79166667,51.20833333,26.58333333,0.022791667,0.027541667,0.554166667,0.004083333,45.125,81.70833333,55.33333333,32.58333333,0.027041667,0.03275,0.579166667,0.006583333,48.54166667,95.41666667,61.75,29.33333333,0.023458333,0.030083333,0.6375,0.00425,51.04166667,88.45833333,61.45833333,30.83333333,0.022833333,0.029375,0.4875,0.004,51.66666667,91.66666667,49.875,27.66666667,0.019708333,0.030791667,0.729166667,0.004208333,45,84.04166667,63.66666667,31.625,0.022,0.030375,0.533333333,0.003875,53.45833333,93,118,157,28,35,14,3,233500,172,1357.55814
2016-10-13,42.08333333,19.375,0.014625,0.037125,0.5,0.004666667,38.83333333,66.125,36.79166667,20.16666667,0.014625,0.037125,0.5,0.004666667,34.08333333,67.83333333,42.08333333,19.375,0.014625,0.037125,0.5,0.004666667,38.83333333,66.125,32.5,20.875,0.014041667,0.034541667,0.458333333,0.0035,30.04166667,69.41666667,45.625,19.875,0.012,0.040583333,0.354166667,0.003791667,41.875,67.125,39.875,19.66666667,0.013708333,0.040833333,0.516666667,0.004458333,36.79166667,66.95833333,41.79166667,20.08333333,0.014041667,0.041458333,0.445833333,0.006041667,38.66666667,67.58333333,45.125,20.58333333,0.017666667,0.034791667,0.4625,0.005541667,41.41666667,68.33333333,45.70833333,20.41666667,0.017041667,0.037791667,0.516666667,0.004791667,41.79166667,68.29166667,33.70833333,17.33333333,0.015666667,0.036958333,0.508333333,0.003541667,31.20833333,61.79166667,39.04166667,19.125,0.017,0.028416667,0.395833333,0.004666667,36.20833333,65.45833333,36.5,19.54166667,0.014625,0.037125,0.5,0.004666667,33.66666667,66.45833333,39.5,17.95833333,0.015625,0.032125,0.470833333,0.004833333,35.875,62.20833333,39.66666667,15.29166667,0.019083333,0.022458333,0.504166667,0.003291667,36.41666667,56.33333333,40.33333333,16.875,0.015166667,0.0435,0.583333333,0.003583333,37.25,60.125,44.375,20.29166667,0.012375,0.036458333,0.445833333,0.004166667,40.83333333,68.33333333,52.04166667,19.125,0.015458333,0.033833333,0.35,0.005541667,47.04166667,65.58333333,45.375,17.41666667,0.015625,0.032375,0.441666667,0.005416667,41.70833333,62,34.625,19.16666667,0.010416667,0.045458333,0.520833333,0.003708333,32.16666667,65.79166667,50.95833333,19.29166667,0.016458333,0.028416667,0.666666667,0.0025,45.95833333,65.54166667,39.08333333,17.375,0.014625,0.037125,0.5,0.004666667,36.20833333,61.45833333,42.16666667,23.375,0.016333333,0.048791667,0.583333333,0.006833333,38.91666667,74.75,45.5,18.25,0.013916667,0.04025,0.566666667,0.004375,41.91666667,63.83333333,43.75,20.125,0.013791667,0.039125,0.433333333,0.004083333,40.375,67.95833333,42.20833333,21,0.010833333,0.0395,0.741666667,0.004416667,38.66666667,69.95833333,53.375,22.66666667,0.010958333,0.043083333,0.516666667,0.00425,47.79166667,73.41666667,152,217,30,42,18,4,175800,182,965.9340659
2016-10-14,67.25,38.25,-0.029708333,0.0065,0.683333333,-0.036875,54.54166667,106.5,64.33333333,45.75,-0.029708333,0.0065,0.683333333,-0.036875,52.25,112.9583333,67.25,38.25,-0.029708333,0.0065,0.683333333,-0.036875,54.54166667,106.5,55.375,39.58333333,-0.032833333,0.003958333,0.679166667,-0.037375,46.58333333,108.8333333,77.41666667,41.83333333,-0.036333333,0.01575,0.491666667,-0.037333333,60.45833333,110.75,66.04166667,42.20833333,-0.030416667,0.01175,0.65,-0.036791667,53.5,110.6666667,69.66666667,39.95833333,-0.032375,0.01325,0.65,-0.035916667,55.91666667,107.9166667,71.20833333,40.66666667,-0.028791667,0.005708333,0.583333333,-0.036,56.79166667,108.4166667,70,38.91666667,-0.028125,0.007958333,0.729166667,-0.036125,56.41666667,107.9583333,57.875,38.16666667,-0.026166667,0.003458333,0.616666667,-0.037583333,47.83333333,102.7083333,65.41666667,38.95833333,-0.026458333,-0.003125,0.566666667,-0.037333333,52.83333333,105.25,51.58333333,37.08333333,-0.029708333,0.0065,0.683333333,-0.036875,44,102.875,68.66666667,37.29166667,-0.029,0.000958333,0.641666667,-0.036958333,54.16666667,101.5833333,70.54166667,31.25,-0.024,-0.014083333,0.5625,-0.037791667,56.625,92.25,62.75,36.29166667,-0.028875,0.013125,0.754166667,-0.037666667,52.29166667,101.875,72.66666667,36.54166667,-0.032083333,0.012,0.879166667,-0.0365,58.5,103.5,70.125,34.08333333,-0.032458333,0.005583333,0.5375,-0.036,56.29166667,96.625,70.41666667,34.70833333,-0.029583333,-8.33E-05,0.666666667,-0.035791667,56.91666667,98.375,54.79166667,33.95833333,-0.031125,0.015791667,0.670833333,-0.037083333,46.125,98.5,77.91666667,37.54166667,-0.025291667,-0.006291667,0.916666667,-0.039416667,61.125,103.6666667,60.54166667,34.70833333,-0.029708333,0.0065,0.683333333,-0.036875,51.20833333,99.70833333,62.54166667,39.75,-0.025208333,0.016583333,0.7375,-0.033791667,51.91666667,109.5,72.79166667,35.20833333,-0.031208333,0.007875,0.75,-0.037666667,57.70833333,99.29166667,76.45833333,42.5,-0.032833333,0.010208333,0.591666667,-0.037125,59.75,111.5833333,68,37.79166667,-0.031041667,0.008166667,0.85,-0.036333333,54.5,104.9166667,78.45833333,43.79166667,-0.030416667,0.00775,0.620833333,-0.037166667,60.70833333,110.4583333,128,286,-1,37,19,4,157900,132,1196.212121
2016-10-15,79.375,49.16666667,0.016166667,0.047041667,0.758333333,0.00475,62.95833333,133.75,76.25,58.83333333,0.016166667,0.047041667,0.758333333,0.00475,61.25,141.2083333,79.375,49.16666667,0.016166667,0.047041667,0.758333333,0.00475,62.95833333,133.75,67.79166667,51.875,0.015291667,0.042375,0.75,0.004375,56.33333333,134.0833333,88.625,50,0.009833333,0.050041667,0.570833333,0.004083333,67.54166667,131.8333333,76.5,55.04166667,0.018666667,0.047291667,0.7,0.004625,61.29166667,138.2916667,83.91666667,50.95833333,0.01225,0.054958333,0.729166667,0.00575,65.16666667,134.1666667,82,52.04166667,0.020875,0.038583333,0.65,0.005625,64.29166667,135.25,82.41666667,52.83333333,0.016833333,0.052666667,0.845833333,0.005875,64.375,136.5416667,75.58333333,53.5,0.017708333,0.049375,0.758333333,0.003916667,60.875,137.4583333,74,45.41666667,0.017541667,0.041083333,0.6875,0.005916667,60.125,125.0416667,67.45833333,50.95833333,0.016166667,0.047041667,0.758333333,0.00475,56.20833333,133.4166667,86.875,49.5,0.015291667,0.042583333,0.741666667,0.004333333,66.75,131,86.16666667,41.54166667,0.021583333,0.027541667,0.595833333,0.00375,66.33333333,115.375,78.70833333,51.375,0.015625,0.060666667,0.925,0.004166667,62.70833333,134.5833333,84.58333333,46.04166667,0.014625,0.051833333,0.983333333,0.004583333,65.58333333,124.0833333,84.58333333,46.875,0.014208333,0.045541667,0.616666667,0.005916667,65.58333333,127.4166667,85.29166667,46,0.017208333,0.042916667,0.7625,0.005375,65.91666667,126.0833333,61.58333333,40.75,0.014333333,0.055416667,0.791666667,0.00375,53.08333333,112.9583333,91.875,48,0.017458333,0.038375,1.0375,0.002166667,69.20833333,130.5416667,65.66666667,39.83333333,0.016166667,0.047041667,0.758333333,0.00475,55.08333333,112,74.5,49.04166667,0.018416667,0.062,0.95,0.007458333,60.25,133.0416667,84.29166667,45.125,0.015708333,0.050333333,0.941666667,0.003875,65.33333333,123.4166667,84.33333333,51.20833333,0.01475,0.046,0.608333333,0.004333333,65.33333333,135,74.04166667,44.83333333,0.015166667,0.044583333,0.779166667,0.004416667,60.125,123.3333333,86.45833333,56.91666667,0.017625,0.041791667,0.641666667,0.004541667,66.5,142.4583333,110,243,28,21,8,2,115700,204,567.1568627
2016-10-16,55.29166667,36.20833333,0.012375,0.036125,0.608333333,0.004041667,50.08333333,102.8333333,52.45833333,39.375,0.012375,0.036125,0.608333333,0.004041667,47.95833333,110.3333333,55.29166667,36.20833333,0.012375,0.036125,0.608333333,0.004041667,50.08333333,102.8333333,44.33333333,36.79166667,0.01225,0.031791667,0.579166667,0.003625,40.875,104.2083333,56.54166667,37.95833333,0.007583333,0.035125,0.441666667,0.003708333,50.54166667,107.5416667,51.625,37.375,0.015416667,0.034125,0.5875,0.0035,46.95833333,105.7916667,56.95833333,36.83333333,0.007333333,0.044041667,0.579166667,0.004958333,50.83333333,104.75,60.75,39.58333333,0.013416667,0.031083333,0.529166667,0.005125,53.16666667,111.1666667,60.29166667,38.83333333,0.007333333,0.047166667,0.758333333,0.004666667,53.04166667,109.3333333,49.79166667,36.08333333,0.008041667,0.04175,0.645833333,0.003291667,45.91666667,102.5833333,55.16666667,37.04166667,0.00575,0.036875,0.591666667,0.00375,49.66666667,104.9583333,44.25,34.375,0.012375,0.036125,0.608333333,0.004041667,40.875,98.875,56.95833333,34.83333333,0.01725,0.031125,0.554166667,0.004333333,51,99.91666667,56.58333333,29.41666667,0.015875,0.018875,0.479166667,0.00325,50.79166667,87.45833333,52.08333333,32.79166667,0.0165,0.04025,0.645833333,0.003458333,47.75,94.95833333,64.66666667,38.16666667,0.010791667,0.044208333,0.833333333,0.004333333,55.58333333,107.5833333,61.875,39.25,0.010833333,0.041,0.554166667,0.005791667,53.66666667,109.9583333,60.83333333,36.875,0.014666667,0.033875,0.591666667,0.005083333,53.375,104.75,46.375,32.20833333,0.014333333,0.043291667,0.641666667,0.0035,42.875,93.91666667,66.20833333,36.375,0.017041667,0.02825,0.820833333,0.002083333,56.20833333,103.5833333,47.83333333,29.125,0.012375,0.036125,0.608333333,0.004041667,44.16666667,86.95833333,55.33333333,37.125,0.016625,0.045916667,0.704166667,0.0065,49.91666667,105.0416667,59.08333333,33.75,0.014875,0.03375,0.65,0.00325,52.125,97.29166667,56.875,37.125,0.010791667,0.034125,0.470833333,0.003625,51.16666667,105.25,50.58333333,32.625,0.009416667,0.030958333,0.629166667,0.003875,46.25,94.91666667,59.29166667,42.625,0.013,0.030708333,0.520833333,0.003708333,52.125,118.4583333,79,181,27,20,8,1,-1,-1,-1
2016-10-17,50.375,31.91666667,0.017458333,0.0315,0.5625,0.003958333,46.58333333,92.83333333,48.95833333,35.41666667,0.017458333,0.0315,0.5625,0.003958333,45.08333333,100.875,50.375,31.91666667,0.017458333,0.0315,0.5625,0.003958333,46.58333333,92.83333333,43.29166667,33.83333333,0.0115,0.032041667,0.595833333,0.0035,40.04166667,97.5,51.20833333,32.25,0.013333333,0.032833333,0.475,0.003541667,46.5,93.83333333,47.875,32.16666667,0.018416667,0.034208333,0.5375,0.003625,44.25,93.5,50.91666667,31.95833333,0.012166667,0.034083333,0.516666667,0.00475,46.625,93.20833333,52.54166667,34.125,0.019625,0.027125,0.5,0.005041667,47.70833333,98.25,51.16666667,32.41666667,0.018583333,0.03375,0.6125,0.004083333,46.75,94.33333333,45.83333333,31.75,0.020625,0.031166667,0.5625,0.002875,42.25,92.75,46.83333333,28.70833333,0.019,0.024916667,0.504166667,0.00375,43.08333333,86.29166667,40.33333333,29.79166667,0.017458333,0.0315,0.5625,0.003958333,37.08333333,88.375,52.29166667,31.625,0.018583333,0.027208333,0.5875,0.004416667,47.20833333,92.70833333,52.29166667,26,0.025791667,0.019041667,0.470833333,0.002875,47.875,80.25,50.79166667,31.125,0.018708333,0.036833333,0.654166667,0.003083333,46.75,91.33333333,56.375,32.875,0.015875,0.034666667,0.708333333,0.004375,50.41666667,95.41666667,53.83333333,32.29166667,0.015666667,0.029333333,0.445833333,0.00575,48.875,94.08333333,54.75,32.79166667,0.018333333,0.028083333,0.508333333,0.004916667,49.70833333,95.04166667,45.08333333,31.125,0.018666667,0.037083333,0.583333333,0.003083333,41.75,91.375,59.91666667,33.70833333,0.020625,0.026625,0.679166667,0.002,52.45833333,97.58333333,45,25.375,0.017458333,0.0315,0.5625,0.003958333,41.70833333,78.91666667,53.20833333,34.5,0.019375,0.039583333,0.616666667,0.00625,48.75,98.54166667,54,31.375,0.016083333,0.033583333,0.633333333,0.003416667,48.70833333,91.91666667,54.20833333,33.875,0.013875,0.033916667,0.470833333,0.003875,48.66666667,97.70833333,45.625,27.79166667,0.01575,0.031666667,0.575,0.003916667,41.83333333,84.41666667,56.33333333,38.75,0.016333333,0.0325,0.558333333,0.003791667,49.875,109.0833333,102,139,2,28,17,3,117100,116,1009.482759
2016-10-18,54.75,28.375,0.012291667,0.039666667,0.6375,0.004208333,49.29166667,85.54166667,52.41666667,33,0.012291667,0.039666667,0.6375,0.004208333,47.54166667,95.91666667,54.75,28.375,0.012291667,0.039666667,0.6375,0.004208333,49.29166667,85.54166667,44.91666667,30.75,0.012625,0.032875,0.591666667,0.003333333,41.375,90.66666667,56.04166667,29.75,0.009916667,0.037375,0.741666667,0.003333333,49.375,88.66666667,52.70833333,29.41666667,0.013208333,0.043625,0.675,0.003666667,47.91666667,87.625,54.83333333,28.91666667,0.010916667,0.042708333,0.654166667,0.004791667,49,86.625,55.25,26.91666667,0.015166667,0.035291667,0.575,0.004791667,49.58333333,82.79166667,55.125,28.375,0.012208333,0.04225,0.683333333,0.004583333,49.70833333,85.33333333,45.20833333,26.875,0.014291667,0.038458333,0.629166667,0.002875,42,82.08333333,49.08333333,25.29166667,0.013625,0.033916667,0.520833333,0.003125,45.16666667,78.95833333,38.375,25.70833333,0.012291667,0.039666667,0.6375,0.004208333,35.5,79.66666667,57.29166667,28.20833333,0.01175,0.032666667,0.608333333,0.004,49.66666667,85.41666667,55.33333333,23.04166667,0.014625,0.034,0.595833333,0.0035,49.79166667,74.04166667,54.83333333,27.875,0.011541667,0.047416667,0.720833333,0.003375,49.25,84.25,60.66666667,27.625,0.009833333,0.04525,0.795833333,0.0045,52.04166667,84.125,60.625,27.58333333,0.010916667,0.040166667,0.479166667,0.006083333,52.08333333,83.95833333,61.625,28.95833333,0.012416667,0.03525,0.566666667,0.005083333,52.79166667,87.25,49.54166667,28.79166667,0.009916667,0.047916667,0.670833333,0.003541667,44.29166667,86.625,67.5,28.04166667,0.014708333,0.032333333,0.741666667,0.002208333,56.375,85.125,47.375,22.66666667,0.012291667,0.039666667,0.6375,0.004208333,43.625,73.33333333,58.45833333,34.08333333,0.012458333,0.052458333,0.745833333,0.006541667,51.125,98.45833333,57.70833333,26.95833333,0.012666667,0.040291667,0.670833333,0.003708333,51.16666667,82.5,59.54166667,30.29166667,0.012666667,0.038708333,0.5375,0.003875,52.25,89.95833333,51.70833333,25.33333333,0.012083333,0.037708333,0.679166667,0.004333333,46.91666667,79,64.54166667,36.375,0.011083333,0.041708333,0.6375,0.004083333,55.16666667,103.875,132,176,16,31,21,3,255700,265,964.9056604
2016-10-19,63.375,35.58333333,0.01925,0.048583333,0.7,0.004791667,54.75,101.75,60.70833333,40.91666667,0.01925,0.048583333,0.7,0.004791667,52.95833333,113.1666667,63.375,35.58333333,0.01925,0.048583333,0.7,0.004791667,54.75,101.75,53.375,39.25,0.015333333,0.046125,0.725,0.00475,47.29166667,109.1666667,64.95833333,35.70833333,0.012875,0.045666667,0.804166667,0.004291667,55.25,100.2916667,61.875,36.54166667,0.020625,0.049458333,0.6875,0.005625,52.41666667,102.2083333,65,33.91666667,0.015208333,0.050375,0.725,0.005375,55.41666667,98.125,61.79166667,34.95833333,0.019375,0.044583333,0.566666667,0.00525,53.33333333,100.4583333,64.04166667,35.75,0.019375,0.053041667,0.745833333,0.004458333,54.66666667,102.0833333,56.625,36.41666667,0.026583333,0.044541667,0.658333333,0.003916667,49.5,103.7916667,60.16666667,37.5,0.026083333,0.044333333,0.604166667,0.0035,52.5,106.1666667,52.29166667,36.04166667,0.01925,0.048583333,0.7,0.004791667,46.66666667,102.9583333,65.625,35.25,0.019541667,0.041916667,0.641666667,0.0045,55.41666667,100.0833333,60.58333333,27.375,0.022,0.0515,0.554166667,0.004416667,53.41666667,83.5,63.54166667,35.83333333,0.019083333,0.057083333,0.8,0.003916667,54.70833333,102.375,75.33333333,36.125,0.020458333,0.055666667,0.945833333,0.006,60.625,102.8333333,78.16666667,37.41666667,0.020458333,0.044208333,0.5625,0.00675,61.91666667,106.2916667,69.54166667,34.91666667,0.018416667,0.042208333,0.7125,0.006083333,57.91666667,100.3333333,58.20833333,37.08333333,0.018083333,0.059041667,0.775,0.00475,51.20833333,103.9583333,76,36.91666667,0.022291667,0.037541667,0.841666667,0.00225,61.20833333,104.7916667,57.5,31.20833333,0.01925,0.048583333,0.7,0.004791667,50.66666667,91.625,61.125,37.20833333,0.019958333,0.062083333,0.820833333,0.007666667,53.33333333,105.375,63.16666667,32.58333333,0.018041667,0.050083333,0.720833333,0.004583333,54.625,94.54166667,67.375,35.33333333,0.016125,0.047083333,0.554166667,0.004291667,56.625,101.3333333,56.58333333,31.70833333,0.016541667,0.045708333,0.683333333,0.004375,48.91666667,93.41666667,66.79166667,39.25,0.017583333,0.045791667,0.579166667,0.0045,56.08333333,109.1666667,87,270,10,23,13,3,40000,20,2000
